SOCcode1,SOCcode2,modOfMod
3566,1121,0.03653506469317925
1121,3567,0.012484400834063965
3567,1121,-0.012484400834063965
1121,3564,-0.03337565745053535
3564,1121,0.03337565745053535
1121,2319,-0.04914674573800949
2319,1121,0.04914674573800949
1121,2316,-0.042334714006889616
2316,1121,0.042334714006889616
1121,2317,-0.007623454870667991
2317,1121,0.007623454870667991
1121,2314,-0.01659987180405034
2314,1121,0.01659987180405034
1121,2315,-0.08684657556038718
2315,1121,0.08684657556038718
1121,2312,-0.09589011268619275
2312,1121,0.09589011268619275
1121,2313,-0.02935379462114778
2313,1121,0.02935379462114778
1121,4136,-0.11260158416577146
4136,1121,0.11260158416577146
1121,2411,-0.006564543860631978
2411,1121,0.006564543860631978
1121,6114,-0.10013035445313632
6114,1121,0.10013035445313632
1121,8124,-0.05833973670177221
8124,1121,0.05833973670177221
1121,4131,-0.09092813388678894
4131,1121,0.09092813388678894
1121,6121,-0.08724730948639686
6121,1121,0.08724730948639686
1121,3568,0.013488740461053306
3568,1121,-0.013488740461053306
1121,2442,-0.035261979215973294
2442,1121,0.035261979215973294
1121,4133,-0.11406314405687776
4133,1121,0.11406314405687776
1121,1121,0.0
1122,9249,-0.1526713716617656
9249,1122,0.1526713716617656
1122,1141,-0.04791689482153825
1141,1122,0.04791689482153825
1122,4132,-0.1250792348578217
4132,1122,0.1250792348578217
1122,9121,-0.0818234974084871
9121,1122,0.0818234974084871
1122,7129,-0.0806688279924576
7129,1122,0.0806688279924576
1122,9235,-0.1017060039688936
9235,1122,0.1017060039688936
1122,5419,-0.13041265312913272
5419,1122,0.13041265312913272
1122,3416,-0.052869592909352024
3416,1122,0.052869592909352024
1122,6124,-0.118364753093683
6124,1122,0.118364753093683
1122,3414,-0.08515535150235501
3414,1122,0.08515535150235501
1122,3415,-0.0767491410917756
3415,1122,0.0767491410917756
1122,3412,-0.09863103110997419
3412,1122,0.09863103110997419
1122,3413,-0.16780590143560198
3413,1122,0.16780590143560198
1122,3411,-0.08512313678838875
3411,1122,0.08512313678838875
1122,5213,-0.07791709041177998
5213,1122,0.07791709041177998
1122,2323,-0.04876452404206822
2323,1122,0.04876452404206822
1122,2322,-0.029354353867299048
2322,1122,0.029354353867299048
1122,2321,-0.019833459394327107
2321,1122,0.019833459394327107
1122,3552,-0.00841363186816424
3552,1122,0.00841363186816424
1122,3551,-0.03054839750799387
3551,1122,0.03054839750799387
1122,3122,-0.08088935433034207
3122,1122,0.08088935433034207
1122,3123,-0.0392867548579094
3123,1122,0.0392867548579094
1122,2329,-0.03382080147421233
2329,1122,0.03382080147421233
1122,4141,-0.17036354220141603
4141,1122,0.17036354220141603
1122,8221,-0.0941812683034804
8221,1122,0.0941812683034804
1122,4142,-0.09389037973640975
4142,1122,0.09389037973640975
1122,8139,-0.11439561763597351
8139,1122,0.11439561763597351
1122,6221,-0.1793145896376954
6221,1122,0.1793145896376954
1122,8149,-0.031708147698242935
8149,1122,0.031708147698242935
1122,4134,-0.08289716597714247
4134,1122,0.08289716597714247
1122,8222,-0.06980964384011028
8222,1122,0.06980964384011028
1122,8141,-0.06868769177789874
8141,1122,0.06868769177789874
1122,8229,-0.08414388181616078
8229,1122,0.08414388181616078
1122,8143,-0.06545034422952548
8143,1122,0.06545034422952548
1122,8142,-0.08277973902724971
8142,1122,0.08277973902724971
1122,9132,-0.12343147943149799
9132,1122,0.12343147943149799
1122,1152,-0.054020803069606736
1152,1122,0.054020803069606736
1122,3131,-0.06020675921024068
3131,1122,0.06020675921024068
1122,3132,-0.06813884720306661
3132,1122,0.06813884720306661
1122,8125,-0.04425351799412875
8125,1122,0.04425351799412875
1122,7124,-0.15331449678434256
7124,1122,0.15331449678434256
1122,7125,-0.10113142975127705
7125,1122,0.10113142975127705
1122,7122,-0.11509077784154603
7122,1122,0.11509077784154603
1122,7123,-0.13001890835248364
7123,1122,0.13001890835248364
1122,7121,-0.08787288401386505
7121,1122,0.08787288401386505
1122,3562,-0.0706922336854516
3562,1122,0.0706922336854516
1122,3563,-0.03417529225828771
3563,1122,0.03417529225828771
1122,3566,-0.05287114322510213
3566,1122,0.05287114322510213
1122,3567,-0.0038516776978589156
3567,1122,0.0038516776978589156
1122,3564,-0.049711735982458226
3564,1122,0.049711735982458226
1122,2319,-0.06548282426993238
2319,1122,0.06548282426993238
1122,2316,-0.058670792538812494
2316,1122,0.058670792538812494
1122,2317,-0.023959533402590872
2317,1122,0.023959533402590872
1122,2314,-0.03293595033597322
2314,1122,0.03293595033597322
1122,2315,-0.10318265409231005
2315,1122,0.10318265409231005
1122,2312,-0.11222619121811564
2312,1122,0.11222619121811564
1122,2313,-0.045689873153070666
2313,1122,0.045689873153070666
1122,4136,-0.12893766269769433
4136,1122,0.12893766269769433
1122,2411,-0.02290062239255486
2411,1122,0.02290062239255486
1122,6114,-0.11646643298505921
6114,1122,0.11646643298505921
1122,8124,-0.0746758152336951
8124,1122,0.0746758152336951
1122,4131,-0.10726421241871183
4131,1122,0.10726421241871183
1122,6121,-0.10358338801831975
6121,1122,0.10358338801831975
1122,3568,-0.002847338070869575
3568,1122,0.002847338070869575
1122,2442,-0.05159805774789618
2442,1122,0.05159805774789618
1122,4133,-0.13039922258880063
4133,1122,0.13039922258880063
1122,1121,-0.01633607853192288
1121,1122,0.01633607853192288
1122,1122,0.0
6122,9249,-0.06564287696751661
9249,6122,0.06564287696751661
6122,1141,0.039111599872710734
1141,6122,-0.039111599872710734
6122,4132,-0.03805074016357269
4132,6122,0.03805074016357269
6122,9121,0.005204997285761892
9121,6122,-0.005204997285761892
6122,7129,0.00635966670179138
7129,6122,-0.00635966670179138
6122,9235,-0.014677509274644606
9235,6122,0.014677509274644606
6122,5419,-0.043384158434883725
5419,6122,0.043384158434883725
6122,3416,0.034158901784896965
3416,6122,-0.034158901784896965
6122,6124,-0.031336258399434005
6124,6122,0.031336258399434005
6122,3414,0.001873143191893973
3414,6122,-0.001873143191893973
6122,3415,0.010279353602473394
3415,6122,-0.010279353602473394
6122,3412,-0.01160253641572521
3412,6122,0.01160253641572521
6122,3413,-0.080777406741353
3413,6122,0.080777406741353
6122,3411,0.001905357905860243
3411,6122,-0.001905357905860243
6122,5213,0.009111404282469003
5213,6122,-0.009111404282469003
6122,2323,0.03826397065218076
2323,6122,-0.03826397065218076
6122,2322,0.05767414082694994
2322,6122,-0.05767414082694994
6122,2321,0.06719503529992188
2321,6122,-0.06719503529992188
6122,3552,0.07861486282608475
3552,6122,-0.07861486282608475
6122,3551,0.056480097186255115
3551,6122,-0.056480097186255115
6122,3122,0.006139140363906915
3122,6122,-0.006139140363906915
6122,3123,0.04774173983633958
3123,6122,-0.04774173983633958
6122,2329,0.053207693220036656
2329,6122,-0.053207693220036656
6122,4141,-0.08333504750716705
4141,6122,0.08333504750716705
6122,8221,-0.007152773609231418
8221,6122,0.007152773609231418
6122,4142,-0.006861885042160759
4142,6122,0.006861885042160759
6122,8139,-0.027367122941724525
8139,6122,0.027367122941724525
6122,6221,-0.0922860949434464
6221,6122,0.0922860949434464
6122,8149,0.055320346996006055
8149,6122,-0.055320346996006055
6122,4134,0.004131328717106517
4134,6122,-0.004131328717106517
6122,8222,0.017218850854138712
8222,6122,-0.017218850854138712
6122,8141,0.01834080291635024
8141,6122,-0.01834080291635024
6122,8229,0.002884612878088198
8229,6122,-0.002884612878088198
6122,8143,0.02157815046472351
8143,6122,-0.02157815046472351
6122,8142,0.004248755666999277
8142,6122,-0.004248755666999277
6122,9132,-0.036402984737249004
9132,6122,0.036402984737249004
6122,1152,0.03300769162464225
1152,6122,-0.03300769162464225
6122,3131,0.026821735484008312
3131,6122,-0.026821735484008312
6122,3132,0.018889647491182382
3132,6122,-0.018889647491182382
6122,8125,0.04277497670012023
8125,6122,-0.04277497670012023
6122,7124,-0.06628600209009357
7124,6122,0.06628600209009357
6122,7125,-0.014102935057028058
7125,6122,0.014102935057028058
6122,7122,-0.02806228314729705
7122,6122,0.02806228314729705
6122,7123,-0.042990413658234645
7123,6122,0.042990413658234645
6122,7121,-0.0008443893196160634
7121,6122,0.0008443893196160634
6122,3562,0.016336261008797374
3562,6122,-0.016336261008797374
6122,3563,0.05285320243596128
3563,6122,-0.05285320243596128
6122,3566,0.034157351469146856
3566,6122,-0.034157351469146856
6122,3567,0.08317681699639007
3567,6122,-0.08317681699639007
6122,3564,0.03731675871179076
3564,6122,-0.03731675871179076
6122,2319,0.021545670424316613
2319,6122,-0.021545670424316613
6122,2316,0.02835770215543649
2316,6122,-0.02835770215543649
6122,2317,0.06306896129165811
2317,6122,-0.06306896129165811
6122,2314,0.05409254435827576
2314,6122,-0.05409254435827576
6122,2315,-0.016154159398061068
2315,6122,0.016154159398061068
6122,2312,-0.025197696523866657
2312,6122,0.025197696523866657
6122,2313,0.04133862154117832
2313,6122,-0.04133862154117832
6122,4136,-0.04190916800344535
4136,6122,0.04190916800344535
6122,2411,0.06412787230169413
2411,6122,-0.06412787230169413
6122,6114,-0.029437938290810223
6114,6122,0.029437938290810223
6122,8124,0.012352679460553892
8124,6122,-0.012352679460553892
6122,4131,-0.02023571772446284
4131,6122,0.02023571772446284
6122,6121,-0.016554893324070764
6121,6122,0.016554893324070764
6122,3568,0.08418115662337941
3568,6122,-0.08418115662337941
6122,2442,0.03543043694635281
2442,6122,-0.03543043694635281
6122,4133,-0.04337072789455165
4133,6122,0.04337072789455165
6122,1121,0.0706924161623261
1121,6122,-0.0706924161623261
6122,1122,0.08702849469424899
1122,6122,-0.08702849469424899
6122,6122,0.0
7212,9249,-0.019839758799283198
9249,7212,0.019839758799283198
7212,1141,0.08491471804094415
1141,7212,-0.08491471804094415
7212,4132,0.007752378004660731
4132,7212,-0.007752378004660731
7212,9121,0.05100811545399531
9121,7212,-0.05100811545399531
7212,7129,0.0521627848700248
7129,7212,-0.0521627848700248
7212,9235,0.031125608893588813
9235,7212,-0.031125608893588813
7212,5419,0.0024189597333496944
5419,7212,-0.0024189597333496944
7212,3416,0.07996201995313038
3416,7212,-0.07996201995313038
7212,6124,0.014466859768799415
6124,7212,-0.014466859768799415
7212,3414,0.04767626136012739
3414,7212,-0.04767626136012739
7212,3415,0.05608247177070681
3415,7212,-0.05608247177070681
7212,3412,0.03420058175250821
3412,7212,-0.03420058175250821
7212,3413,-0.03497428857311958
3413,7212,0.03497428857311958
7212,3411,0.04770847607409366
3411,7212,-0.04770847607409366
7212,5213,0.05491452245070242
5213,7212,-0.05491452245070242
7212,2323,0.08406708882041418
2323,7212,-0.08406708882041418
7212,2322,0.10347725899518335
2322,7212,-0.10347725899518335
7212,2321,0.1129981534681553
2321,7212,-0.1129981534681553
7212,3552,0.12441798099431817
3552,7212,-0.12441798099431817
7212,3551,0.10228321535448853
3551,7212,-0.10228321535448853
7212,3122,0.05194225853214033
3122,7212,-0.05194225853214033
7212,3123,0.093544858004573
3123,7212,-0.093544858004573
7212,2329,0.09901081138827007
2329,7212,-0.09901081138827007
7212,4141,-0.03753192933893364
4141,7212,0.03753192933893364
7212,8221,0.038650344559002
8221,7212,-0.038650344559002
7212,4142,0.03894123312607266
4142,7212,-0.03894123312607266
7212,8139,0.01843599522650889
8139,7212,-0.01843599522650889
7212,6221,-0.04648297677521298
6221,7212,0.04648297677521298
7212,8149,0.10112346516423946
8149,7212,-0.10112346516423946
7212,4134,0.049934446885339934
4134,7212,-0.049934446885339934
7212,8222,0.06302196902237213
8222,7212,-0.06302196902237213
7212,8141,0.06414392108458365
8141,7212,-0.06414392108458365
7212,8229,0.04868773104632162
8229,7212,-0.04868773104632162
7212,8143,0.06738126863295693
8143,7212,-0.06738126863295693
7212,8142,0.05005187383523269
8142,7212,-0.05005187383523269
7212,9132,0.009400133430984415
9132,7212,-0.009400133430984415
7212,1152,0.07881080979287566
1152,7212,-0.07881080979287566
7212,3131,0.07262485365224172
3131,7212,-0.07262485365224172
7212,3132,0.0646927656594158
3132,7212,-0.0646927656594158
7212,8125,0.08857809486835365
8125,7212,-0.08857809486835365
7212,7124,-0.020482883921860148
7124,7212,0.020482883921860148
7212,7125,0.03170018311120536
7125,7212,-0.03170018311120536
7212,7122,0.017740835020936367
7122,7212,-0.017740835020936367
7212,7123,0.0028127045099987738
7123,7212,-0.0028127045099987738
7212,7121,0.04495872884861735
7121,7212,-0.04495872884861735
7212,3562,0.062139379177030794
3562,7212,-0.062139379177030794
7212,3563,0.0986563206041947
3563,7212,-0.0986563206041947
7212,3566,0.07996046963738028
3566,7212,-0.07996046963738028
7212,3567,0.1289799351646235
3567,7212,-0.1289799351646235
7212,3564,0.08311987688002417
3564,7212,-0.08311987688002417
7212,2319,0.06734878859255003
2319,7212,-0.06734878859255003
7212,2316,0.07416082032366991
2316,7212,-0.07416082032366991
7212,2317,0.10887207945989154
2317,7212,-0.10887207945989154
7212,2314,0.09989566252650918
2314,7212,-0.09989566252650918
7212,2315,0.02964895877017235
2315,7212,-0.02964895877017235
7212,2312,0.02060542164436676
2312,7212,-0.02060542164436676
7212,2313,0.08714173970941173
2313,7212,-0.08714173970941173
7212,4136,0.0038939501647880675
4136,7212,-0.0038939501647880675
7212,2411,0.10993099046992755
2411,7212,-0.10993099046992755
7212,6114,0.016365179877423194
6114,7212,-0.016365179877423194
7212,8124,0.05815579762878731
8124,7212,-0.05815579762878731
7212,4131,0.025567400443770576
4131,7212,-0.025567400443770576
7212,6121,0.029248224844162653
6121,7212,-0.029248224844162653
7212,3568,0.12998427479161284
3568,7212,-0.12998427479161284
7212,2442,0.08123355511458623
2442,7212,-0.08123355511458623
7212,4133,0.0024323902736817617
4133,7212,-0.0024323902736817617
7212,1121,0.11649553433055952
1121,7212,-0.11649553433055952
7212,1122,0.1328316128624824
1122,7212,-0.1328316128624824
7212,6122,0.04580311816823342
6122,7212,-0.04580311816823342
7212,7212,0.0
8216,9249,-0.07236175278493556
9249,8216,0.07236175278493556
8216,1141,0.03239272405529179
1141,8216,-0.03239272405529179
8216,4132,-0.044769615980991634
4132,8216,0.044769615980991634
8216,9121,-0.0015138785316570536
9121,8216,0.0015138785316570536
8216,7129,-0.0003592091156275657
7129,8216,0.0003592091156275657
8216,9235,-0.02139638509206355
9235,8216,0.02139638509206355
8216,5419,-0.05010303425230267
5419,8216,0.05010303425230267
8216,3416,0.027440025967478018
3416,8216,-0.027440025967478018
8216,6124,-0.03805513421685295
6124,8216,0.03805513421685295
8216,3414,-0.004845732625524973
3414,8216,0.004845732625524973
8216,3415,0.0035604777850544492
3415,8216,-0.0035604777850544492
8216,3412,-0.018321412233144155
3412,8216,0.018321412233144155
8216,3413,-0.08749628255877194
3413,8216,0.08749628255877194
8216,3411,-0.0048135179115587024
3411,8216,0.0048135179115587024
8216,5213,0.0023925284650500567
5213,8216,-0.0023925284650500567
8216,2323,0.03154509483476182
2323,8216,-0.03154509483476182
8216,2322,0.050955265009530994
2322,8216,-0.050955265009530994
8216,2321,0.060476159482502935
2321,8216,-0.060476159482502935
8216,3552,0.0718959870086658
3552,8216,-0.0718959870086658
8216,3551,0.04976122136883617
3551,8216,-0.04976122136883617
8216,3122,-0.0005797354535120303
3122,8216,0.0005797354535120303
8216,3123,0.041022864018920635
3123,8216,-0.041022864018920635
8216,2329,0.04648881740261771
2329,8216,-0.04648881740261771
8216,4141,-0.09005392332458599
4141,8216,0.09005392332458599
8216,8221,-0.013871649426650364
8221,8216,0.013871649426650364
8216,4142,-0.013580760859579705
4142,8216,0.013580760859579705
8216,8139,-0.03408599875914347
8139,8216,0.03408599875914347
8216,6221,-0.09900497076086534
6221,8216,0.09900497076086534
8216,8149,0.048601471178587104
8149,8216,-0.048601471178587104
8216,4134,-0.002587547100312429
4134,8216,0.002587547100312429
8216,8222,0.010499975036719766
8222,8216,-0.010499975036719766
8216,8141,0.011621927098931294
8141,8216,-0.011621927098931294
8216,8229,-0.0038342629393307475
8229,8216,0.0038342629393307475
8216,8143,0.014859274647304566
8143,8216,-0.014859274647304566
8216,8142,-0.002470120150419668
8142,8216,0.002470120150419668
8216,9132,-0.04312186055466795
9132,8216,0.04312186055466795
8216,1152,0.026288815807223306
1152,8216,-0.026288815807223306
8216,3131,0.020102859666589364
3131,8216,-0.020102859666589364
8216,3132,0.012170771673763436
3132,8216,-0.012170771673763436
8216,8125,0.03605610088270129
8125,8216,-0.03605610088270129
8216,7124,-0.0730048779075125
7124,8216,0.0730048779075125
8216,7125,-0.020821810874447004
7125,8216,0.020821810874447004
8216,7122,-0.034781158964715994
7122,8216,0.034781158964715994
8216,7123,-0.04970928947565359
7123,8216,0.04970928947565359
8216,7121,-0.007563265137035009
7121,8216,0.007563265137035009
8216,3562,0.009617385191378428
3562,8216,-0.009617385191378428
8216,3563,0.04613432661854233
3563,8216,-0.04613432661854233
8216,3566,0.02743847565172791
3566,8216,-0.02743847565172791
8216,3567,0.07645794117897113
3567,8216,-0.07645794117897113
8216,3564,0.030597882894371813
3564,8216,-0.030597882894371813
8216,2319,0.014826794606897667
2319,8216,-0.014826794606897667
8216,2316,0.021638826338017544
2316,8216,-0.021638826338017544
8216,2317,0.05635008547423917
2317,8216,-0.05635008547423917
8216,2314,0.04737366854085682
2314,8216,-0.04737366854085682
8216,2315,-0.022873035215480012
2315,8216,0.022873035215480012
8216,2312,-0.0319165723412856
2312,8216,0.0319165723412856
8216,2313,0.03461974572375938
2313,8216,-0.03461974572375938
8216,4136,-0.048628043820864296
4136,8216,0.048628043820864296
8216,2411,0.05740899648427518
2411,8216,-0.05740899648427518
8216,6114,-0.03615681410822917
6114,8216,0.03615681410822917
8216,8124,0.005633803643134947
8124,8216,-0.005633803643134947
8216,4131,-0.026954593541881785
4131,8216,0.026954593541881785
8216,6121,-0.02327376914148971
6121,8216,0.02327376914148971
8216,3568,0.07746228080596046
3568,8216,-0.07746228080596046
8216,2442,0.028711561128933864
2442,8216,-0.028711561128933864
8216,4133,-0.050089603711970604
4133,8216,0.050089603711970604
8216,1121,0.06397354034490715
1121,8216,-0.06397354034490715
8216,1122,0.08030961887683004
1122,8216,-0.08030961887683004
8216,6122,-0.006718875817418946
6122,8216,0.006718875817418946
8216,7212,-0.05252199398565236
7212,8216,0.05252199398565236
8216,8216,0.0
4135,9249,-0.034278789141335364
9249,4135,0.034278789141335364
4135,1141,0.07047568769889198
1141,4135,-0.07047568769889198
4135,4132,-0.006686652337391439
4132,4135,0.006686652337391439
4135,9121,0.03656908511194314
9121,4135,-0.03656908511194314
4135,7129,0.03772375452797263
7129,4135,-0.03772375452797263
4135,9235,0.016686578551536643
9235,4135,-0.016686578551536643
4135,5419,-0.012020070608702475
5419,4135,0.012020070608702475
4135,3416,0.0655229896110782
3416,4135,-0.0655229896110782
4135,6124,2.7829426747245506e-05
6124,4135,-2.7829426747245506e-05
4135,3414,0.03323723101807522
3414,4135,-0.03323723101807522
4135,3415,0.04164344142865464
3415,4135,-0.04164344142865464
4135,3412,0.01976155141045604
3412,4135,-0.01976155141045604
4135,3413,-0.04941331891517175
3413,4135,0.04941331891517175
4135,3411,0.03326944573204149
3411,4135,-0.03326944573204149
4135,5213,0.04047549210865025
5213,4135,-0.04047549210865025
4135,2323,0.06962805847836201
2323,4135,-0.06962805847836201
4135,2322,0.08903822865313119
2322,4135,-0.08903822865313119
4135,2321,0.09855912312610313
2321,4135,-0.09855912312610313
4135,3552,0.109978950652266
3552,4135,-0.109978950652266
4135,3551,0.08784418501243636
3551,4135,-0.08784418501243636
4135,3122,0.03750322819008817
3122,4135,-0.03750322819008817
4135,3123,0.07910582766252083
3123,4135,-0.07910582766252083
4135,2329,0.0845717810462179
2329,4135,-0.0845717810462179
4135,4141,-0.05197095968098581
4141,4135,0.05197095968098581
4135,8221,0.02421131421694983
8221,4135,-0.02421131421694983
4135,4142,0.024502202784020488
4142,4135,-0.024502202784020488
4135,8139,0.003996964884456723
8139,4135,-0.003996964884456723
4135,6221,-0.06092200711726515
6221,4135,0.06092200711726515
4135,8149,0.0866844348221873
8149,4135,-0.0866844348221873
4135,4134,0.035495416543287764
4134,4135,-0.035495416543287764
4135,8222,0.04858293868031996
8222,4135,-0.04858293868031996
4135,8141,0.04970489074253149
8141,4135,-0.04970489074253149
4135,8229,0.03424870070426945
8229,4135,-0.03424870070426945
4135,8143,0.05294223829090476
8143,4135,-0.05294223829090476
4135,8142,0.03561284349318052
8142,4135,-0.03561284349318052
4135,9132,-0.005038896911067754
9132,4135,0.005038896911067754
4135,1152,0.06437177945082351
1152,4135,-0.06437177945082351
4135,3131,0.05818582331018956
3131,4135,-0.05818582331018956
4135,3132,0.05025373531736363
3132,4135,-0.05025373531736363
4135,8125,0.07413906452630148
8125,4135,-0.07413906452630148
4135,7124,-0.03492191426391232
7124,4135,0.03492191426391232
4135,7125,0.01726115276915319
7125,4135,-0.01726115276915319
4135,7122,0.003301804678884199
7122,4135,-0.003301804678884199
4135,7123,-0.011626325832053397
7123,4135,0.011626325832053397
4135,7121,0.030519698506565184
7121,4135,-0.030519698506565184
4135,3562,0.047700348834978624
3562,4135,-0.047700348834978624
4135,3563,0.08421729026214253
3563,4135,-0.08421729026214253
4135,3566,0.06552143929532811
3566,4135,-0.06552143929532811
4135,3567,0.11454090482257132
3567,4135,-0.11454090482257132
4135,3564,0.068680846537972
3564,4135,-0.068680846537972
4135,2319,0.05290975825049786
2319,4135,-0.05290975825049786
4135,2316,0.059721789981617736
2316,4135,-0.059721789981617736
4135,2317,0.09443304911783937
2317,4135,-0.09443304911783937
4135,2314,0.08545663218445701
2314,4135,-0.08545663218445701
4135,2315,0.015209928428120181
2315,4135,-0.015209928428120181
4135,2312,0.006166391302314591
2312,4135,-0.006166391302314591
4135,2313,0.07270270936735956
2313,4135,-0.07270270936735956
4135,4136,-0.010545080177264103
4136,4135,0.010545080177264103
4135,2411,0.09549196012787538
2411,4135,-0.09549196012787538
4135,6114,0.0019261495353710258
6114,4135,-0.0019261495353710258
4135,8124,0.04371676728673514
8124,4135,-0.04371676728673514
4135,4131,0.011128370101718408
4131,4135,-0.011128370101718408
4135,6121,0.014809194502110485
6121,4135,-0.014809194502110485
4135,3568,0.11554524444956066
3568,4135,-0.11554524444956066
4135,2442,0.06679452477253406
2442,4135,-0.06679452477253406
4135,4133,-0.012006640068370407
4133,4135,0.012006640068370407
4135,1121,0.10205650398850735
1121,4135,-0.10205650398850735
4135,1122,0.11839258252043024
1122,4135,-0.11839258252043024
4135,6122,0.03136408782618125
6122,4135,-0.03136408782618125
4135,7212,-0.01443903034205217
7212,4135,0.01443903034205217
4135,8216,0.03808296364360019
8216,4135,-0.03808296364360019
4135,4135,0.0
3565,9249,-0.1299899069581017
9249,3565,0.1299899069581017
3565,1141,-0.025235430117874363
1141,3565,0.025235430117874363
3565,4132,-0.10239777015415778
4132,3565,0.10239777015415778
3565,9121,-0.059142032704823204
9121,3565,0.059142032704823204
3565,7129,-0.05798736328879372
7129,3565,0.05798736328879372
3565,9235,-0.0790245392652297
9235,3565,0.0790245392652297
3565,5419,-0.10773118842546882
5419,3565,0.10773118842546882
3565,3416,-0.03018812820568813
3416,3565,0.03018812820568813
3565,6124,-0.09568328839001909
6124,3565,0.09568328839001909
3565,3414,-0.06247388679869112
3414,3565,0.06247388679869112
3565,3415,-0.0540676763881117
3415,3565,0.0540676763881117
3565,3412,-0.0759495664063103
3412,3565,0.0759495664063103
3565,3413,-0.1451244367319381
3413,3565,0.1451244367319381
3565,3411,-0.06244167208472485
3411,3565,0.06244167208472485
3565,5213,-0.05523562570811609
5213,3565,0.05523562570811609
3565,2323,-0.02608305933840433
2323,3565,0.02608305933840433
3565,2322,-0.006672889163635156
2322,3565,0.006672889163635156
3565,2321,0.0028480053093367847
2321,3565,-0.0028480053093367847
3565,3552,0.01426783283549965
3552,3565,-0.01426783283549965
3565,3551,-0.00786693280432998
3551,3565,0.00786693280432998
3565,3122,-0.05820788962667818
3122,3565,0.05820788962667818
3565,3123,-0.016605290154245514
3123,3565,0.016605290154245514
3565,2329,-0.011139336770548439
2329,3565,0.011139336770548439
3565,4141,-0.14768207749775214
4141,3565,0.14768207749775214
3565,8221,-0.07149980359981652
8221,3565,0.07149980359981652
3565,4142,-0.07120891503274586
4142,3565,0.07120891503274586
3565,8139,-0.09171415293230963
8139,3565,0.09171415293230963
3565,6221,-0.1566331249340315
6221,3565,0.1566331249340315
3565,8149,-0.009026682994579044
8149,3565,0.009026682994579044
3565,4134,-0.06021570127347858
4134,3565,0.06021570127347858
3565,8222,-0.04712817913644638
8222,3565,0.04712817913644638
3565,8141,-0.04600622707423486
8141,3565,0.04600622707423486
3565,8229,-0.0614624171124969
8229,3565,0.0614624171124969
3565,8143,-0.042768879525861586
8143,3565,0.042768879525861586
3565,8142,-0.06009827432358582
8142,3565,0.06009827432358582
3565,9132,-0.1007500147278341
9132,3565,0.1007500147278341
3565,1152,-0.03133933836594284
1152,3565,0.03133933836594284
3565,3131,-0.03752529450657678
3131,3565,0.03752529450657678
3565,3132,-0.04545738249940271
3132,3565,0.04545738249940271
3565,8125,-0.021572053290464865
8125,3565,0.021572053290464865
3565,7124,-0.13063303208067867
7124,3565,0.13063303208067867
3565,7125,-0.07844996504761316
7125,3565,0.07844996504761316
3565,7122,-0.09240931313788214
7122,3565,0.09240931313788214
3565,7123,-0.10733744364881974
7123,3565,0.10733744364881974
3565,7121,-0.06519141931020116
7121,3565,0.06519141931020116
3565,3562,-0.04801076898178772
3562,3565,0.04801076898178772
3565,3563,-0.011493827554623815
3563,3565,0.011493827554623815
3565,3566,-0.030189678521438237
3566,3565,0.030189678521438237
3565,3567,0.018829787005804975
3567,3565,-0.018829787005804975
3565,3564,-0.027030271278794336
3564,3565,0.027030271278794336
3565,2319,-0.04280135956626848
2319,3565,0.04280135956626848
3565,2316,-0.035989327835148605
2316,3565,0.035989327835148605
3565,2317,-0.001278068698926981
2317,3565,0.001278068698926981
3565,2314,-0.01025448563230933
2314,3565,0.01025448563230933
3565,2315,-0.08050118938864616
2315,3565,0.08050118938864616
3565,2312,-0.08954472651445175
2312,3565,0.08954472651445175
3565,2313,-0.023008408449406773
2313,3565,0.023008408449406773
3565,4136,-0.10625619799403045
4136,3565,0.10625619799403045
3565,2411,-0.00021915768889096843
2411,3565,0.00021915768889096843
3565,6114,-0.09378496828139532
6114,3565,0.09378496828139532
3565,8124,-0.0519943505300312
8124,3565,0.0519943505300312
3565,4131,-0.08458274771504794
4131,3565,0.08458274771504794
3565,6121,-0.08090192331465586
6121,3565,0.08090192331465586
3565,3568,0.019834126632794314
3568,3565,-0.019834126632794314
3565,2442,-0.028916593044232285
2442,3565,0.028916593044232285
3565,4133,-0.10771775788513675
4133,3565,0.10771775788513675
3565,1121,0.00634538617174101
1121,3565,-0.00634538617174101
3565,1122,0.02268146470366389
1122,3565,-0.02268146470366389
3565,6122,-0.0643470299905851
6122,3565,0.0643470299905851
3565,7212,-0.11015014815881852
7212,3565,0.11015014815881852
3565,8216,-0.05762815417316615
8216,3565,0.05762815417316615
3565,4135,-0.09571111781676635
4135,3565,0.09571111781676635
3565,3565,0.0
9149,9249,0.018468182330073923
9249,9149,-0.018468182330073923
9149,1141,0.12322265917030127
1141,9149,-0.12322265917030127
9149,4132,0.04606031913401785
4132,9149,-0.04606031913401785
9149,9121,0.08931605658335243
9121,9149,-0.08931605658335243
9149,7129,0.09047072599938191
7129,9149,-0.09047072599938191
9149,9235,0.06943355002294593
9235,9149,-0.06943355002294593
9149,5419,0.04072690086270681
5419,9149,-0.04072690086270681
9149,3416,0.1182699610824875
3416,9149,-0.1182699610824875
9149,6124,0.05277480089815653
6124,9149,-0.05277480089815653
9149,3414,0.0859842024894845
3414,9149,-0.0859842024894845
9149,3415,0.09439041290006393
3415,9149,-0.09439041290006393
9149,3412,0.07250852288186532
3412,9149,-0.07250852288186532
