SOCcode1,SOCcode2,angSep
8149,8139,0.0418432927684379
8139,8149,0.0418432927684379
8149,6240,0.06662632327544205
6240,8149,0.06662632327544205
8149,7121,0.21556648382581267
7121,8149,0.21556648382581267
8149,8149,0.0
4134,9249,0.11481737735857656
9249,4134,0.11481737735857656
4134,4132,0.04181989373377848
4132,4134,0.04181989373377848
4134,7129,0.035217231543872574
7129,4134,0.035217231543872574
4134,5419,0.09431370228030689
5419,4134,0.09431370228030689
4134,3416,0.03307140868619618
3416,4134,0.03307140868619618
4134,3417,0.07505527465594997
3417,4134,0.07505527465594997
4134,3414,0.16209519433816888
3414,4134,0.16209519433816888
4134,3415,0.07284994175095272
3415,4134,0.07284994175095272
4134,3412,0.03971666927918727
3412,4134,0.03971666927918727
4134,3413,0.0781582902624598
3413,4134,0.0781582902624598
4134,7115,0.05420848755878749
7115,4134,0.05420848755878749
4134,3411,0.06661973650039044
3411,4134,0.06661973650039044
4134,6142,0.08282417375470363
6142,4134,0.08282417375470363
4134,6132,0.08643685834045933
6132,4134,0.08643685834045933
4134,7113,0.13859398001241074
7113,4134,0.13859398001241074
4134,3550,0.06493892430223303
3550,4134,0.06493892430223303
4134,3122,0.05387319574008731
3122,4134,0.05387319574008731
4134,7214,0.06415952580208895
7214,4134,0.06415952580208895
4134,8139,0.10706175989032773
8139,4134,0.10706175989032773
4134,6240,0.05196132187390057
6240,4134,0.05196132187390057
4134,7121,0.0451604567231213
7121,4134,0.0451604567231213
4134,8149,0.11810369634369988
8149,4134,0.11810369634369988
4134,4134,0.0
8222,9249,0.16091784069470205
9249,8222,0.16091784069470205
8222,4132,0.2261925458330033
4132,8222,0.2261925458330033
8222,7129,0.16709443555969183
7129,8222,0.16709443555969183
8222,5419,0.1329627045800752
5419,8222,0.1329627045800752
8222,3416,0.1831502689397717
3416,8222,0.1831502689397717
8222,3417,0.054100944860955735
3417,8222,0.054100944860955735
8222,3414,0.21593916043682881
3414,8222,0.21593916043682881
8222,3415,0.2022179525635932
3415,8222,0.2022179525635932
8222,3412,0.20850718686375824
3412,8222,0.20850718686375824
8222,3413,0.18748185931067884
3413,8222,0.18748185931067884
8222,7115,0.08432343224146155
7115,8222,0.08432343224146155
8222,3411,0.13139593857339438
3411,8222,0.13139593857339438
8222,6142,0.04374117951477241
6142,8222,0.04374117951477241
8222,6132,0.039756676152445936
6132,8222,0.039756676152445936
8222,7113,0.3256394449840099
7113,8222,0.3256394449840099
8222,3550,0.06721977741574758
3550,8222,0.06721977741574758
8222,3122,0.19668908605022173
3122,8222,0.19668908605022173
8222,7214,0.17619053812103724
7214,8222,0.17619053812103724
8222,8139,0.04420170982327998
8139,8222,0.04420170982327998
8222,6240,0.08235348909987283
6240,8222,0.08235348909987283
8222,7121,0.23768100030539485
7121,8222,0.23768100030539485
8222,8149,0.07108010012752741
8149,8222,0.07108010012752741
8222,4134,0.1288561802558369
4134,8222,0.1288561802558369
8222,8222,0.0
9273,9249,0.09684381163357536
9249,9273,0.09684381163357536
9273,4132,0.13041937242510204
4132,9273,0.13041937242510204
9273,7129,0.0619183306011053
7129,9273,0.0619183306011053
9273,5419,0.15586257003673643
5419,9273,0.15586257003673643
9273,3416,0.13142092059129162
3416,9273,0.13142092059129162
9273,3417,0.11647871499758067
3417,9273,0.11647871499758067
9273,3414,0.11566757063644262
3414,9273,0.11566757063644262
9273,3415,0.12434378090681741
3415,9273,0.12434378090681741
9273,3412,0.11720861074757749
3412,9273,0.11720861074757749
9273,3413,0.09313390424292145
3413,9273,0.09313390424292145
9273,7115,0.06896202386436856
7115,9273,0.06896202386436856
9273,3411,0.11613055475139922
3411,9273,0.11613055475139922
9273,6142,0.10160061472199211
6142,9273,0.10160061472199211
9273,6132,0.09946768218577562
6132,9273,0.09946768218577562
9273,7113,0.1809910332427186
7113,9273,0.1809910332427186
9273,3550,0.12277108817454141
3550,9273,0.12277108817454141
9273,3122,0.15481147651942662
3122,9273,0.15481147651942662
9273,7214,0.1478468010170575
7214,9273,0.1478468010170575
9273,8139,0.11773935372337596
8139,9273,0.11773935372337596
9273,6240,0.0881356720614257
6240,9273,0.0881356720614257
9273,7121,0.13294137158659858
7121,9273,0.13294137158659858
9273,8149,0.16551867262176134
8149,9273,0.16551867262176134
9273,4134,0.08919806921701334
4134,9273,0.08919806921701334
9273,8222,0.1483652972880668
8222,9273,0.1483652972880668
9273,9273,0.0
9275,9249,0.1008735886817217
9249,9275,0.1008735886817217
9275,4132,0.09738481416200462
4132,9275,0.09738481416200462
9275,7129,0.07262487804688489
7129,9275,0.07262487804688489
9275,5419,0.0936046957691079
5419,9275,0.0936046957691079
9275,3416,0.10537894433944284
3416,9275,0.10537894433944284
9275,3417,0.06292049824254908
3417,9275,0.06292049824254908
9275,3414,0.15640691268417983
3414,9275,0.15640691268417983
9275,3415,0.11714736394314962
3415,9275,0.11714736394314962
9275,3412,0.10140723983801081
3412,9275,0.10140723983801081
9275,3413,0.09638964001538453
3413,9275,0.09638964001538453
9275,7115,0.054833904786315446
7115,9275,0.054833904786315446
9275,3411,0.08328674607968878
3411,9275,0.08328674607968878
9275,6142,0.06098216701423009
6142,9275,0.06098216701423009
9275,6132,0.06824081128061577
6132,9275,0.06824081128061577
9275,7113,0.1776488778808858
7113,9275,0.1776488778808858
9275,3550,0.07469787554654761
3550,9275,0.07469787554654761
9275,3122,0.13767802495491122
3122,9275,0.13767802495491122
9275,7214,0.12088895310582193
7214,9275,0.12088895310582193
9275,8139,0.08952357591483728
8139,9275,0.08952357591483728
9275,6240,0.058426181275499034
6240,9275,0.058426181275499034
9275,7121,0.09581482267718733
7121,9275,0.09581482267718733
9275,8149,0.11733610392864413
8149,9275,0.11733610392864413
9275,4134,0.0661808249794188
4134,9275,0.0661808249794188
9275,8222,0.09521099734638294
8222,9275,0.09521099734638294
9275,9273,0.07758219225926144
9273,9275,0.07758219225926144
9275,9275,0.0
2462,9249,0.1393335441615382
9249,2462,0.1393335441615382
2462,4132,0.050773019458111746
4132,2462,0.050773019458111746
2462,7129,0.0431032880091653
7129,2462,0.0431032880091653
2462,5419,0.13175521818175207
5419,2462,0.13175521818175207
2462,3416,0.04503735318302704
3416,2462,0.04503735318302704
2462,3417,0.11405449702563242
3417,2462,0.11405449702563242
2462,3414,0.18080498106686904
3414,2462,0.18080498106686904
2462,3415,0.08690031394437192
3415,2462,0.08690031394437192
2462,3412,0.04049445838949817
3412,2462,0.04049445838949817
2462,3413,0.09451545540741801
3413,2462,0.09451545540741801
2462,7115,0.09676443370736176
7115,2462,0.09676443370736176
2462,3411,0.0905790883253974
3411,2462,0.0905790883253974
2462,6142,0.10851786157523724
6142,2462,0.10851786157523724
2462,6132,0.11416454818456734
6132,2462,0.11416454818456734
2462,7113,0.14609096427538848
7113,2462,0.14609096427538848
2462,3550,0.07819392856004859
3550,2462,0.07819392856004859
2462,3122,0.06477442643213571
3122,2462,0.06477442643213571
2462,7214,0.0801458190646307
7214,2462,0.0801458190646307
2462,8139,0.13905119070911254
8139,2462,0.13905119070911254
2462,6240,0.06870194597417034
6240,2462,0.06870194597417034
2462,7121,0.05753009116169738
7121,2462,0.05753009116169738
2462,8149,0.13166029503931043
8149,2462,0.13166029503931043
2462,4134,0.03141798029570886
4134,2462,0.03141798029570886
2462,8222,0.18859140837685862
8222,2462,0.18859140837685862
2462,9273,0.12738740998467235
9273,2462,0.12738740998467235
2462,9275,0.10559763068162853
9275,2462,0.10559763068162853
2462,2462,0.0
2463,9249,0.13730063050534846
9249,2463,0.13730063050534846
2463,4132,0.10364387769368888
4132,2463,0.10364387769368888
2463,7129,0.068927897212122
7129,2463,0.068927897212122
2463,5419,0.10881384131580008
5419,2463,0.10881384131580008
2463,3416,0.06793596849028549
3416,2463,0.06793596849028549
2463,3417,0.0647411258557824
3417,2463,0.0647411258557824
2463,3414,0.1802527566677805
3414,2463,0.1802527566677805
2463,3415,0.11131287286709124
3415,2463,0.11131287286709124
2463,3412,0.07879721348137336
3412,2463,0.07879721348137336
2463,3413,0.11536708315442079
3413,2463,0.11536708315442079
2463,7115,0.0848894576142486
7115,2463,0.0848894576142486
2463,3411,0.07599211068349743
3411,2463,0.07599211068349743
2463,6142,0.05326892497040581
6142,2463,0.05326892497040581
2463,6132,0.06106514906330074
6132,2463,0.06106514906330074
2463,7113,0.21044157255579754
7113,2463,0.21044157255579754
2463,3550,0.022571038537747334
3550,2463,0.022571038537747334
2463,3122,0.07158824397750485
3122,2463,0.07158824397750485
2463,7214,0.08608439401525692
7214,2463,0.08608439401525692
2463,8139,0.08163364841856624
8139,2463,0.08163364841856624
2463,6240,0.059025013626712974
6240,2463,0.059025013626712974
2463,7121,0.11345334574434807
7121,2463,0.11345334574434807
2463,8149,0.06762441177421008
8149,2463,0.06762441177421008
2463,4134,0.048917413136476684
4134,2463,0.048917413136476684
2463,8222,0.10572948062393983
8222,2463,0.10572948062393983
2463,9273,0.12349422827568757
9273,2463,0.12349422827568757
2463,9275,0.08711709932690126
9275,2463,0.08711709932690126
2463,2462,0.04531357215644005
2462,2463,0.04531357215644005
2463,2463,0.0
8141,9249,0.1884718254774992
9249,8141,0.1884718254774992
8141,4132,0.2616171714276956
4132,8141,0.2616171714276956
8141,7129,0.18835685155724413
7129,8141,0.18835685155724413
8141,5419,0.14827299592902887
5419,8141,0.14827299592902887
8141,3416,0.19021283724950488
3416,8141,0.19021283724950488
8141,3417,0.08150692129990478
3417,8141,0.08150692129990478
8141,3414,0.21145879184316407
3414,8141,0.21145879184316407
8141,3415,0.20888632031869314
3415,8141,0.20888632031869314
8141,3412,0.22262587568105952
3412,8141,0.22262587568105952
8141,3413,0.19511378341354557
3413,8141,0.19511378341354557
8141,7115,0.10774611242351095
7115,8141,0.10774611242351095
8141,3411,0.13438260580241002
3411,8141,0.13438260580241002
8141,6142,0.08166508536201389
6142,8141,0.08166508536201389
8141,6132,0.08341370763785061
6132,8141,0.08341370763785061
8141,7113,0.3267030299095003
7113,8141,0.3267030299095003
8141,3550,0.08224074585542163
3550,8141,0.08224074585542163
8141,3122,0.2288931829118993
3122,8141,0.2288931829118993
8141,7214,0.21310145428504523
7214,8141,0.21310145428504523
8141,8139,0.06291457553802349
8139,8141,0.06291457553802349
8141,6240,0.10041873865009443
6240,8141,0.10041873865009443
8141,7121,0.25828671038653916
7121,8141,0.25828671038653916
8141,8149,0.06993162051227775
8149,8141,0.06993162051227775
8141,4134,0.16170252116252626
4134,8141,0.16170252116252626
8141,8222,0.06825204681724006
8222,8141,0.06825204681724006
8141,9273,0.16166876944248598
9273,8141,0.16166876944248598
8141,9275,0.11427327867274006
9275,8141,0.11427327867274006
8141,2462,0.2079901472158897
2462,8141,0.2079901472158897
8141,2463,0.1260617457646842
2463,8141,0.1260617457646842
8141,8141,0.0
8229,9249,0.1891964452294651
9249,8229,0.1891964452294651
8229,4132,0.2640563996009385
4132,8229,0.2640563996009385
8229,7129,0.19759508576670226
7129,8229,0.19759508576670226
8229,5419,0.13489410761346565
5419,8229,0.13489410761346565
8229,3416,0.19412171641246545
3416,8229,0.19412171641246545
8229,3417,0.05221087327920515
3417,8229,0.05221087327920515
8229,3414,0.22150992097801414
3414,8229,0.22150992097801414
8229,3415,0.2170208554409111
3415,8229,0.2170208554409111
8229,3412,0.2306823204439924
3412,8229,0.2306823204439924
8229,3413,0.21001543253386457
3413,8229,0.21001543253386457
8229,7115,0.09583190964435839
7115,8229,0.09583190964435839
8229,3411,0.1330469109353658
3411,8229,0.1330469109353658
8229,6142,0.06261887834063695
6142,8229,0.06261887834063695
8229,6132,0.051954056208806776
6132,8229,0.051954056208806776
8229,7113,0.3573819570718856
7113,8229,0.3573819570718856
8229,3550,0.07355894279986941
3550,8229,0.07355894279986941
8229,3122,0.2045025022498267
3122,8229,0.2045025022498267
8229,7214,0.20573596553365392
7214,8229,0.20573596553365392
8229,8139,0.029414085127122958
8139,8229,0.029414085127122958
8229,6240,0.08976893960090304
6240,8229,0.08976893960090304
8229,7121,0.26690636601886397
7121,8229,0.26690636601886397
8229,8149,0.0527765923971637
8149,8229,0.0527765923971637
8229,4134,0.15967107166897532
4134,8229,0.15967107166897532
8229,8222,0.02655519442104659
8222,8229,0.02655519442104659
8229,9273,0.1687928008734244
9273,8229,0.1687928008734244
8229,9275,0.11316117149618132
9275,8229,0.11316117149618132
8229,2462,0.20252828697254976
2462,8229,0.20252828697254976
8229,2463,0.11264323495843243
2463,8229,0.11264323495843243
8229,8141,0.04526996292778651
8141,8229,0.04526996292778651
8229,8229,0.0
8143,9249,0.1861314700310227
9249,8143,0.1861314700310227
8143,4132,0.2702616306777481
4132,8143,0.2702616306777481
8143,7129,0.19228080876391684
7129,8143,0.19228080876391684
8143,5419,0.14315086637738372
5419,8143,0.14315086637738372
8143,3416,0.19523827423525897
3416,8143,0.19523827423525897
8143,3417,0.064172511682422
3417,8143,0.064172511682422
8143,3414,0.21143659949819715
3414,8143,0.21143659949819715
8143,3415,0.21926350707460884
3415,8143,0.21926350707460884
8143,3412,0.2387200076115813
3412,8143,0.2387200076115813
8143,3413,0.21263406991477907
3413,8143,0.21263406991477907
8143,7115,0.09891950484616363
7115,8143,0.09891950484616363
8143,3411,0.13043620293553904
3411,8143,0.13043620293553904
8143,6142,0.060243786780554975
6142,8143,0.060243786780554975
8143,6132,0.05080274440488408
6132,8143,0.05080274440488408
8143,7113,0.37908262247506763
7113,8143,0.37908262247506763
8143,3550,0.06639332913219032
3550,8143,0.06639332913219032
8143,3122,0.20715028582268147
3122,8143,0.20715028582268147
8143,7214,0.2119842599406745
7214,8143,0.2119842599406745
8143,8139,0.036040238664166946
8139,8143,0.036040238664166946
8143,6240,0.0878760600131534
6240,8143,0.0878760600131534
8143,7121,0.27394315150945636
