SOCcode1,SOCcode2,angSep
1132,3567,0.062789112
3567,1132,0.062789112
1132,3564,0.047185421
3564,1132,0.047185421
1132,2319,0.066781471
2319,1132,0.066781471
1132,2316,0.061825141
2316,1132,0.061825141
1132,2317,0.04768212
2317,1132,0.04768212
1132,2314,0.044140613
2314,1132,0.044140613
1132,2315,0.079055427
2315,1132,0.079055427
1132,2312,0.054421785
2312,1132,0.054421785
1132,2313,0.053312682
2313,1132,0.053312682
1132,4136,0.085949905
4136,1132,0.085949905
1132,2411,0.040836171
2411,1132,0.040836171
1132,6114,0.085031719
6114,1132,0.085031719
1132,8124,0.127282502
8124,1132,0.127282502
1132,4131,0.033125048
4131,1132,0.033125048
1132,6121,0.074455722
6121,1132,0.074455722
1132,3568,0.06544028
3568,1132,0.06544028
1132,2442,0.098060637
2442,1132,0.098060637
1132,4133,0.05306063
4133,1132,0.05306063
1132,1121,0.030307682
1121,1132,0.030307682
1132,1122,0.03241998
1122,1132,0.03241998
1132,6122,0.127250903
6122,1132,0.127250903
1132,7212,0.050342181
7212,1132,0.050342181
1132,8216,0.207223288
8216,1132,0.207223288
1132,4135,0.070553581
4135,1132,0.070553581
1132,3565,0.074650367
3565,1132,0.074650367
1132,9149,0.106708449
9149,1132,0.106708449
1132,6291,0.076961601
6291,1132,0.076961601
1132,7113,0.128172737
7113,1132,0.128172737
1132,8113,0.177250621
8113,1132,0.177250621
1132,5494,0.117582053
5494,1132,0.117582053
1132,5495,0.101932057
5495,1132,0.101932057
1132,5496,0.058684669
5496,1132,0.058684669
1132,3442,0.099334044
3442,1132,0.099334044
1132,5491,0.138625955
5491,1132,0.138625955
1132,5492,0.192505238
5492,1132,0.192505238
1132,5493,0.161722651
5493,1132,0.161722651
1132,5414,0.09050399
5414,1132,0.09050399
1132,5319,0.170993517
5319,1132,0.170993517
1132,4213,0.045946036
4213,1132,0.045946036
1132,5412,0.164814365
5412,1132,0.164814365
1132,5413,0.137237076
5413,1132,0.137237076
1132,4123,0.032610816
4123,1132,0.032610816
1132,3542,0.005967687
3542,1132,0.005967687
1132,4212,0.077233673
4212,1132,0.077233673
1132,5316,0.163839032
5316,1132,0.163839032
1132,5315,0.136862656
5315,1132,0.136862656
1132,5314,0.152785676
5314,1132,0.152785676
1132,6214,0.111926789
6214,1132,0.111926789
1132,7112,0.077069556
7112,1132,0.077069556
1132,5312,0.16938571
5312,1132,0.16938571
1132,1234,0.040801372
1234,1132,0.040801372
1132,2443,0.094813012
2443,1132,0.094813012
1132,4217,0.109504058
4217,1132,0.109504058
1132,4216,0.053810723
4216,1132,0.053810723
1132,4211,0.064209799
4211,1132,0.064209799
1132,1231,0.024045599
1231,1132,0.024045599
1132,2444,0.065212626
2444,1132,0.065212626
1132,1233,0.032639351
1233,1132,0.032639351
1132,1133,0.018006514
1133,1132,0.018006514
1132,1132,0
1131,9249,0.172999721
9249,1131,0.172999721
1131,1141,0.051288948
1141,1131,0.051288948
1131,4132,0.044040485
4132,1131,0.044040485
1131,9121,0.261296243
9121,1131,0.261296243
1131,7129,0.065934187
7129,1131,0.065934187
1131,9235,0.181652336
9235,1131,0.181652336
1131,5419,0.164002799
5419,1131,0.164002799
1131,3416,0.071704146
3416,1131,0.071704146
1131,6124,0.074048544
6124,1131,0.074048544
1131,3414,0.202948631
3414,1131,0.202948631
1131,3415,0.099597229
3415,1131,0.099597229
1131,3412,0.052918806
3412,1131,0.052918806
1131,3413,0.127620153
3413,1131,0.127620153
1131,3411,0.13176856
3411,1131,0.13176856
1131,5213,0.248988765
5213,1131,0.248988765
1131,2323,0.022668001
2323,1131,0.022668001
1131,2322,0.063769157
2322,1131,0.063769157
1131,2321,0.068166402
2321,1131,0.068166402
1131,3552,0.146157289
3552,1131,0.146157289
1131,3551,0.082990559
3551,1131,0.082990559
1131,3122,0.086413719
3122,1131,0.086413719
1131,3123,0.123581575
3123,1131,0.123581575
1131,2329,0.039237741
2329,1131,0.039237741
1131,4141,0.083633881
4141,1131,0.083633881
1131,8221,0.271004728
8221,1131,0.271004728
1131,4142,0.114022739
4142,1131,0.114022739
1131,8139,0.214055091
8139,1131,0.214055091
1131,6221,0.156666533
6221,1131,0.156666533
1131,8149,0.214602384
8149,1131,0.214602384
1131,4134,0.045163246
4134,1131,0.045163246
1131,8222,0.254301136
8222,1131,0.254301136
1131,8141,0.281882113
8141,1131,0.281882113
1131,8229,0.2814374
8229,1131,0.2814374
1131,8143,0.287253072
8143,1131,0.287253072
1131,8142,0.231449672
8142,1131,0.231449672
1131,9132,0.247795186
9132,1131,0.247795186
1131,1152,0.039914942
1152,1131,0.039914942
1131,3131,0.061788286
3131,1131,0.061788286
1131,3132,0.124432202
3132,1131,0.124432202
1131,8125,0.150029544
8125,1131,0.150029544
1131,7124,0.069950185
7124,1131,0.069950185
1131,7125,0.140580625
7125,1131,0.140580625
1131,7122,0.189850592
7122,1131,0.189850592
1131,7123,0.179455766
7123,1131,0.179455766
1131,7121,0.02665543
7121,1131,0.02665543
1131,3562,0.030160613
3562,1131,0.030160613
1131,3563,0.065101377
3563,1131,0.065101377
1131,3566,0.113436446
3566,1131,0.113436446
1131,3567,0.116092732
3567,1131,0.116092732
1131,3564,0.101621861
3564,1131,0.101621861
1131,2319,0.061747255
2319,1131,0.061747255
1131,2316,0.065845778
2316,1131,0.065845778
1131,2317,0.040971512
2317,1131,0.040971512
1131,2314,0.056256717
2314,1131,0.056256717
1131,2315,0.101772836
2315,1131,0.101772836
1131,2312,0.077723419
2312,1131,0.077723419
1131,2313,0.068584904
2313,1131,0.068584904
1131,4136,0.098707681
4136,1131,0.098707681
1131,2411,0.047807963
2411,1131,0.047807963
1131,6114,0.098341792
6114,1131,0.098341792
1131,8124,0.196091948
8124,1131,0.196091948
1131,4131,0.039369734
4131,1131,0.039369734
1131,6121,0.081446324
6121,1131,0.081446324
1131,3568,0.12783303
3568,1131,0.12783303
1131,2442,0.100495258
2442,1131,0.100495258
1131,4133,0.095471901
4133,1131,0.095471901
1131,1121,0.086915039
1121,1131,0.086915039
1131,1122,0.086085078
1122,1131,0.086085078
1131,6122,0.162334712
6122,1131,0.162334712
1131,7212,0.043409472
7212,1131,0.043409472
1131,8216,0.263966754
8216,1131,0.263966754
1131,4135,0.09522919
4135,1131,0.09522919
1131,3565,0.129430392
3565,1131,0.129430392
1131,9149,0.147689688
9149,1131,0.147689688
1131,6291,0.130209619
6291,1131,0.130209619
1131,7113,0.11949096
7113,1131,0.11949096
1131,8113,0.243237606
8113,1131,0.243237606
1131,5494,0.192101458
5494,1131,0.192101458
1131,5495,0.173332892
5495,1131,0.173332892
1131,5496,0.110537227
5496,1131,0.110537227
1131,3442,0.105943902
3442,1131,0.105943902
1131,5491,0.22009704
5491,1131,0.22009704
1131,5492,0.27578951
5492,1131,0.27578951
1131,5493,0.24586576
5493,1131,0.24586576
1131,5414,0.145326622
5414,1131,0.145326622
1131,5319,0.249347885
5319,1131,0.249347885
1131,4213,0.060521316
4213,1131,0.060521316
1131,5412,0.235262753
5412,1131,0.235262753
1131,5413,0.205103806
5413,1131,0.205103806
1131,4123,0.036520698
4123,1131,0.036520698
1131,3542,0.030772006
3542,1131,0.030772006
1131,4212,0.069592019
4212,1131,0.069592019
1131,5316,0.231127264
5316,1131,0.231127264
1131,5315,0.219412331
5315,1131,0.219412331
1131,5314,0.23429552
5314,1131,0.23429552
1131,6214,0.14871427
6214,1131,0.14871427
1131,7112,0.097036509
7112,1131,0.097036509
1131,5312,0.24846432
5312,1131,0.24846432
1131,1234,0.071757531
1234,1131,0.071757531
1131,2443,0.104544319
2443,1131,0.104544319
1131,4217,0.116994855
4217,1131,0.116994855
1131,4216,0.057063439
4216,1131,0.057063439
1131,4211,0.061655465
4211,1131,0.061655465
1131,1231,0.071511188
1231,1131,0.071511188
1131,2444,0.071511712
2444,1131,0.071511712
1131,1233,0.057221324
1233,1131,0.057221324
1131,1133,0.050774533
1133,1131,0.050774533
1131,1132,0.03141186
1132,1131,0.03141186
1131,1131,0
1136,9249,0.172734428
9249,1136,0.172734428
1136,1141,0.032766771
1141,1136,0.032766771
1136,4132,0.055764798
4132,1136,0.055764798
1136,9121,0.205526784
9121,1136,0.205526784
1136,7129,0.065512379
7129,1136,0.065512379
1136,9235,0.138964508
9235,1136,0.138964508
1136,5419,0.122642906
5419,1136,0.122642906
1136,3416,0.039225734
3416,1136,0.039225734
1136,6124,0.066506948
6124,1136,0.066506948
1136,3414,0.198947667
3414,1136,0.198947667
1136,3415,0.083430534
3415,1136,0.083430534
1136,3412,0.048631602
3412,1136,0.048631602
1136,3413,0.133191601
3413,1136,0.133191601
1136,3411,0.083514256
3411,1136,0.083514256
1136,5213,0.19363344
5213,1136,0.19363344
1136,2323,0.033588732
2323,1136,0.033588732
1136,2322,0.066155979
2322,1136,0.066155979
1136,2321,0.049844256
2321,1136,0.049844256
1136,3552,0.10995949
3552,1136,0.10995949
1136,3551,0.051106179
3551,1136,0.051106179
1136,3122,0.060998188
3122,1136,0.060998188
1136,3123,0.084308101
3123,1136,0.084308101
1136,2329,0.037321425
2329,1136,0.037321425
1136,4141,0.088385777
4141,1136,0.088385777
1136,8221,0.219380204
8221,1136,0.219380204
1136,4142,0.090185519
4142,1136,0.090185519
1136,8139,0.160986023
8139,1136,0.160986023
1136,6221,0.140424404
6221,1136,0.140424404
1136,8149,0.140858816
8149,1136,0.140858816
1136,4134,0.028460989
4134,1136,0.028460989
1136,8222,0.214424909
8222,1136,0.214424909
1136,8141,0.226432832
8141,1136,0.226432832
1136,8229,0.229562347
8229,1136,0.229562347
1136,8143,0.230122534
8143,1136,0.230122534
1136,8142,0.185054803
8142,1136,0.185054803
1136,9132,0.194392128
9132,1136,0.194392128
1136,1152,0.020477991
1152,1136,0.020477991
1136,3131,0.021999065
3131,1136,0.021999065
1136,3132,0.066294911
3132,1136,0.066294911
1136,8125,0.092289961
8125,1136,0.092289961
1136,7124,0.087884221
7124,1136,0.087884221
1136,7125,0.11664261
7125,1136,0.11664261
1136,7122,0.148163447
7122,1136,0.148163447
1136,7123,0.176293585
7123,1136,0.176293585
1136,7121,0.057959671
7121,1136,0.057959671
1136,3562,0.04104386
3562,1136,0.04104386
1136,3563,0.047926486
3563,1136,0.047926486
1136,3566,0.089460336
3566,1136,0.089460336
1136,3567,0.080342202
3567,1136,0.080342202
1136,3564,0.058952554
3564,1136,0.058952554
1136,2319,0.074603508
2319,1136,0.074603508
1136,2316,0.070077753
2316,1136,0.070077753
1136,2317,0.050129612
2317,1136,0.050129612
1136,2314,0.051259648
2314,1136,0.051259648
1136,2315,0.099152037
2315,1136,0.099152037
1136,2312,0.075432561
2312,1136,0.075432561
1136,2313,0.058625467
2313,1136,0.058625467
1136,4136,0.099834541
4136,1136,0.099834541
1136,2411,0.04643758
2411,1136,0.04643758
1136,6114,0.106804565
6114,1136,0.106804565
1136,8124,0.143097515
8124,1136,0.143097515
1136,4131,0.041313945
4131,1136,0.041313945
1136,6121,0.088234786
6121,1136,0.088234786
1136,3568,0.085795826
3568,1136,0.085795826
1136,2442,0.104257437
2442,1136,0.104257437
1136,4133,0.076482643
4133,1136,0.076482643
1136,1121,0.040006902
1121,1136,0.040006902
1136,1122,0.042782795
1122,1136,0.042782795
1136,6122,0.147767002
6122,1136,0.147767002
1136,7212,0.059758707
7212,1136,0.059758707
1136,8216,0.232989406
8216,1136,0.232989406
1136,4135,0.084049896
4135,1136,0.084049896
1136,3565,0.089106211
3565,1136,0.089106211
1136,9149,0.130754659
9149,1136,0.130754659
1136,6291,0.099619012
6291,1136,0.099619012
1136,7113,0.148194247
7113,1136,0.148194247
1136,8113,0.19970643
8113,1136,0.19970643
1136,5494,0.137581218
5494,1136,0.137581218
1136,5495,0.122747839
5495,1136,0.122747839
1136,5496,0.085710789
5496,1136,0.085710789
1136,3442,0.122139136
3442,1136,0.122139136
1136,5491,0.159581478
5491,1136,0.159581478
1136,5492,0.211710267
5492,1136,0.211710267
1136,5493,0.177266195
5493,1136,0.177266195
1136,5414,0.1080148
5414,1136,0.1080148
1136,5319,0.194950268
5319,1136,0.194950268
1136,4213,0.058464257
4213,1136,0.058464257
1136,5412,0.185327286
5412,1136,0.185327286
1136,5413,0.165357831
5413,1136,0.165357831
1136,4123,0.049097206
4123,1136,0.049097206
1136,3542,0.019963709
3542,1136,0.019963709
1136,4212,0.082126387
4212,1136,0.082126387
1136,5316,0.190016919
5316,1136,0.190016919
1136,5315,0.159245671
5315,1136,0.159245671
1136,5314,0.173713248
5314,1136,0.173713248
1136,6214,0.138610802
6214,1136,0.138610802
1136,7112,0.100034806
7112,1136,0.100034806
1136,5312,0.19478054
5312,1136,0.19478054
1136,1234,0.061982018
1234,1136,0.061982018
1136,2443,0.10107825
2443,1136,0.10107825
1136,4217,0.110859947
4217,1136,0.110859947
1136,4216,0.061186735
4216,1136,0.061186735
1136,4211,0.068590279
4211,1136,0.068590279
1136,1231,0.042357624
1231,1136,0.042357624
1136,2444,0.069219816
2444,1136,0.069219816
1136,1233,0.040765539
1233,1136,0.040765539
1136,1133,0.027151189
1133,1136,0.027151189
1136,1132,0.016972628
1132,1136,0.016972628
1136,1131,0.044299101
1131,1136,0.044299101
1136,1136,0
1135,9249,0.146563916
9249,1135,0.146563916
1135,1141,0.027791269
1141,1135,0.027791269
1135,4132,0.049334444
4132,1135,0.049334444
1135,9121,0.215247672
9121,1135,0.215247672
1135,7129,0.039279224
7129,1135,0.039279224
1135,9235,0.141795632
9235,1135,0.141795632
1135,5419,0.131166529
5419,1135,0.131166529
1135,3416,0.053080883
3416,1135,0.053080883
1135,6124,0.05131888
6124,1135,0.05131888
1135,3414,0.172766525
3414,1135,0.172766525
1135,3415,0.073005464
3415,1135,0.073005464
1135,3412,0.041800641
3412,1135,0.041800641
1135,3413,0.112615996
3413,1135,0.112615996
1135,3411,0.098389766
3411,1135,0.098389766
1135,5213,0.211849039
5213,1135,0.211849039
1135,2323,0.034188114
2323,1135,0.034188114
1135,2322,0.048103237
2322,1135,0.048103237
1135,2321,0.059345449
2321,1135,0.059345449
1135,3552,0.114271923
3552,1135,0.114271923
1135,3551,0.058154318
3551,1135,0.058154318
1135,3122,0.088269873
3122,1135,0.088269873
1135,3123,0.095236587
3123,1135,0.095236587
1135,2329,0.02974749
2329,1135,0.02974749
1135,4141,0.083374218
4141,1135,0.083374218
1135,8221,0.234691762
8221,1135,0.234691762
1135,4142,0.089360412
4142,1135,0.089360412
1135,8139,0.17492581
8139,1135,0.17492581
1135,6221,0.129027838
6221,1135,0.129027838
1135,8149,0.169878259
8149,1135,0.169878259
1135,4134,0.031189462
4134,1135,0.031189462
1135,8222,0.216375983
8222,1135,0.216375983
1135,8141,0.23846012
8141,1135,0.23846012
1135,8229,0.242209126
8229,1135,0.242209126
1135,8143,0.246973235
8143,1135,0.246973235
1135,8142,0.19504969
8142,1135,0.19504969
1135,9132,0.206549372
9132,1135,0.206549372
1135,1152,0.022519125
1152,1135,0.022519125
1135,3131,0.044002983
3131,1135,0.044002983
1135,3132,0.099715966
3132,1135,0.099715966
1135,8125,0.119893728
8125,1135,0.119893728
1135,7124,0.069419589
7124,1135,0.069419589
1135,7125,0.114219039
7125,1135,0.114219039
1135,7122,0.160548014
7122,1135,0.160548014
1135,7123,0.169913554
7123,1135,0.169913554
1135,7121,0.047536653
7121,1135,0.047536653
1135,3562,0.018314876
3562,1135,0.018314876
1135,3563,0.01995525
3563,1135,0.01995525
1135,3566,0.082438172
3566,1135,0.082438172
1135,3567,0.077383621
3567,1135,0.077383621
1135,3564,0.056975757
3564,1135,0.056975757
1135,2319,0.047735252
2319,1135,0.047735252
1135,2316,0.046251315
2316,1135,0.046251315
1135,2317,0.022650208
2317,1135,0.022650208
1135,2314,0.033903697
2314,1135,0.033903697
1135,2315,0.069936638
2315,1135,0.069936638
1135,2312,0.05254413
2312,1135,0.05254413
1135,2313,0.025939332
2313,1135,0.025939332
1135,4136,0.094605357
4136,1135,0.094605357
1135,2411,0.026440506
2411,1135,0.026440506
1135,6114,0.083004645
6114,1135,0.083004645
1135,8124,0.16358707
8124,1135,0.16358707
1135,4131,0.034084993
4131,1135,0.034084993
1135,6121,0.063662413
6121,1135,0.063662413
1135,3568,0.096887892
3568,1135,0.096887892
1135,2442,0.062610112
2442,1135,0.062610112
1135,4133,0.082123829
4133,1135,0.082123829
1135,1121,0.052877829
1121,1135,0.052877829
1135,1122,0.05612672
1122,1135,0.05612672
1135,6122,0.122745269
6122,1135,0.122745269
1135,7212,0.059689423
7212,1135,0.059689423
1135,8216,0.235513724
8216,1135,0.235513724
1135,4135,0.071633923
4135,1135,0.071633923
1135,3565,0.091454758
3565,1135,0.091454758
1135,9149,0.125564671
9149,1135,0.125564671
1135,6291,0.080102291
6291,1135,0.080102291
1135,7113,0.144426396
7113,1135,0.144426396
1135,8113,0.211047398
8113,1135,0.211047398
1135,5494,0.156116919
5494,1135,0.156116919
1135,5495,0.146499126
5495,1135,0.146499126
1135,5496,0.082151209
5496,1135,0.082151209
1135,3442,0.094477525
3442,1135,0.094477525
1135,5491,0.183929539
5491,1135,0.183929539
1135,5492,0.238210803
5492,1135,0.238210803
1135,5493,0.210477805
5493,1135,0.210477805
1135,5414,0.104338052
5414,1135,0.104338052
1135,5319,0.20841554
5319,1135,0.20841554
1135,4213,0.035344126
4213,1135,0.035344126
1135,5412,0.196342419
5412,1135,0.196342419
1135,5413,0.169450302
5413,1135,0.169450302
1135,4123,0.04305743
4123,1135,0.04305743
1135,3542,0.025319439
3542,1135,0.025319439
1135,4212,0.075801824
4212,1135,0.075801824
1135,5316,0.200532783
5316,1135,0.200532783
1135,5315,0.176705706
5315,1135,0.176705706
1135,5314,0.193716265
5314,1135,0.193716265
1135,6214,0.119568044
6214,1135,0.119568044
1135,7112,0.095000585
7112,1135,0.095000585
1135,5312,0.207074381
5312,1135,0.207074381
1135,1234,0.057294306
1234,1135,0.057294306
1135,2443,0.068809098
2443,1135,0.068809098
1135,4217,0.113537076
4217,1135,0.113537076
1135,4216,0.04776137
4216,1135,0.04776137
1135,4211,0.049126577
4211,1135,0.049126577
1135,1231,0.036873019
1231,1135,0.036873019
1135,2444,0.036877857
2444,1135,0.036877857
1135,1233,0.030724327
1233,1135,0.030724327
1135,1133,0.031563523
1133,1135,0.031563523
1135,1132,0.020933596
1132,1135,0.020933596
1135,1131,0.034777782
1131,1135,0.034777782
1135,1136,0.023848508
1136,1135,0.023848508
1135,1135,0
1134,9249,0.172085339
9249,1134,0.172085339
1134,1141,0.048464267
1141,1134,0.048464267
1134,4132,0.047310944
4132,1134,0.047310944
1134,9121,0.247067951
9121,1134,0.247067951
1134,7129,0.052855374
7129,1134,0.052855374
1134,9235,0.167099156
9235,1134,0.167099156
1134,5419,0.128704223
5419,1134,0.128704223
1134,3416,0.03140225
3416,1134,0.03140225
1134,6124,0.062631404
6124,1134,0.062631404
1134,3414,0.163563449
3414,1134,0.163563449
1134,3415,0.05990476
3415,1134,0.05990476
1134,3412,0.031769357
3412,1134,0.031769357
1134,3413,0.089759683
3413,1134,0.089759683
1134,3411,0.08339229
3411,1134,0.08339229
1134,5213,0.239520755
5213,1134,0.239520755
1134,2323,0.027658167
2323,1134,0.027658167
1134,2322,0.057938116
2322,1134,0.057938116
1134,2321,0.068961758
2321,1134,0.068961758
1134,3552,0.140708645
3552,1134,0.140708645
1134,3551,0.075965598
3551,1134,0.075965598
1134,3122,0.08663463
3122,1134,0.08663463
1134,3123,0.119402214
3123,1134,0.119402214
1134,2329,0.038587802
2329,1134,0.038587802
1134,4141,0.074624415
4141,1134,0.074624415
1134,8221,0.263353702
8221,1134,0.263353702
1134,4142,0.102147321
4142,1134,0.102147321
1134,8139,0.197810969
8139,1134,0.197810969
1134,6221,0.130585918
6221,1134,0.130585918
1134,8149,0.20646553
8149,1134,0.20646553
1134,4134,0.038240119
4134,1134,0.038240119
1134,8222,0.240613124
8222,1134,0.240613124
1134,8141,0.263763154
8141,1134,0.263763154
1134,8229,0.274286227
8229,1134,0.274286227
1134,8143,0.279381185
8143,1134,0.279381185
1134,8142,0.221944375
8142,1134,0.221944375
1134,9132,0.234569092
9132,1134,0.234569092
1134,1152,0.022954493
1152,1134,0.022954493
1134,3131,0.053219748
3131,1134,0.053219748
1134,3132,0.113957475
3132,1134,0.113957475
1134,8125,0.143736685
8125,1134,0.143736685
1134,7124,0.0530798
7124,1134,0.0530798
1134,7125,0.106914805
7125,1134,0.106914805
1134,7122,0.183669548
7122,1134,0.183669548
1134,7123,0.176201447
7123,1134,0.176201447
1134,7121,0.040349447
7121,1134,0.040349447
1134,3562,0.034005122
3562,1134,0.034005122
1134,3563,0.043986596
3563,1134,0.043986596
1134,3566,0.110249364
3566,1134,0.110249364
1134,3567,0.106960423
3567,1134,0.106960423
1134,3564,0.078387539
3564,1134,0.078387539
1134,2319,0.052122405
2319,1134,0.052122405
1134,2316,0.062598926
2316,1134,0.062598926
1134,2317,0.037665639
2317,1134,0.037665639
1134,2314,0.04895455
2314,1134,0.04895455
1134,2315,0.083173342
2315,1134,0.083173342
1134,2312,0.055665684
2312,1134,0.055665684
1134,2313,0.036554079
2313,1134,0.036554079
1134,4136,0.102929013
4136,1134,0.102929013
1134,2411,0.0484543
2411,1134,0.0484543
1134,6114,0.096763914
6114,1134,0.096763914
1134,8124,0.195125276
8124,1134,0.195125276
1134,4131,0.043952746
4131,1134,0.043952746
1134,6121,0.071078516
6121,1134,0.071078516
1134,3568,0.121320285
3568,1134,0.121320285
1134,2442,0.092010323
2442,1134,0.092010323
1134,4133,0.091041545
4133,1134,0.091041545
1134,1121,0.077002305
1121,1134,0.077002305
1134,1122,0.074389527
1122,1134,0.074389527
1134,6122,0.143594764
6122,1134,0.143594764
1134,7212,0.047585775
7212,1134,0.047585775
1134,8216,0.261459583
8216,1134,0.261459583
1134,4135,0.07708632
4135,1134,0.07708632
1134,3565,0.121275735
3565,1134,0.121275735
1134,9149,0.137478503
9149,1134,0.137478503
1134,6291,0.106997668
6291,1134,0.106997668
1134,7113,0.109162287
7113,1134,0.109162287
1134,8113,0.233805496
8113,1134,0.233805496
1134,5494,0.162522952
5494,1134,0.162522952
1134,5495,0.152219597
5495,1134,0.152219597
1134,5496,0.068616273
5496,1134,0.068616273
1134,3442,0.108618907
3442,1134,0.108618907
1134,5491,0.205798561
5491,1134,0.205798561
1134,5492,0.263642283
5492,1134,0.263642283
1134,5493,0.233830067
5493,1134,0.233830067
1134,5414,0.12588391
5414,1134,0.12588391
1134,5319,0.240802895
5319,1134,0.240802895
1134,4213,0.055488692
4213,1134,0.055488692
1134,5412,0.215056052
5412,1134,0.215056052
1134,5413,0.190960947
5413,1134,0.190960947
1134,4123,0.043725951
4123,1134,0.043725951
1134,3542,0.021481722
3542,1134,0.021481722
1134,4212,0.079868321
4212,1134,0.079868321
1134,5316,0.220964293
5316,1134,0.220964293
1134,5315,0.201510376
5315,1134,0.201510376
1134,5314,0.223572227
5314,1134,0.223572227
1134,6214,0.13531547
6214,1134,0.13531547
1134,7112,0.102734704
7112,1134,0.102734704
1134,5312,0.235849734
5312,1134,0.235849734
1134,1234,0.056470064
1234,1134,0.056470064
1134,2443,0.098519683
2443,1134,0.098519683
1134,4217,0.117016449
4217,1134,0.117016449
1134,4216,0.054641526
4216,1134,0.054641526
1134,4211,0.05868838
4211,1134,0.05868838
1134,1231,0.057159373
1231,1134,0.057159373
1134,2444,0.050694161
2444,1134,0.050694161
1134,1233,0.044701978
1233,1134,0.044701978
1134,1133,0.042113043
1133,1134,0.042113043
1134,1132,0.021300162
1132,1134,0.021300162
1134,1131,0.030993041
1131,1134,0.030993041
1134,1136,0.032956506
1136,1134,0.032956506
1134,1135,0.020544576
1135,1134,0.020544576
1134,1134,0
3319,9249,0.139502576
9249,3319,0.139502576
3319,1141,0.031713204
1141,3319,0.031713204
3319,4132,0.042656059
4132,3319,0.042656059
3319,9121,0.221195827
9121,3319,0.221195827
3319,7129,0.04771563
7129,3319,0.04771563
3319,9235,0.147168827
9235,3319,0.147168827
3319,5419,0.150000178
5419,3319,0.150000178
3319,3416,0.064423578
3416,3319,0.064423578
3319,6124,0.058190669
6124,3319,0.058190669
3319,3414,0.190753004
3414,3319,0.190753004
3319,3415,0.085574482
3415,3319,0.085574482
3319,3412,0.03749639
3412,3319,0.03749639
3319,3413,0.114605827
3413,3319,0.114605827
3319,3411,0.114075665
3411,3319,0.114075665
3319,5213,0.231783637
5213,3319,0.231783637
3319,2323,0.027096893
2323,3319,0.027096893
3319,2322,0.04994963
2322,3319,0.04994963
3319,2321,0.060762158
2321,3319,0.060762158
3319,3552,0.115949211
3552,3319,0.115949211
3319,3551,0.061876186
3551,3319,0.061876186
3319,3122,0.083022761
3122,3319,0.083022761
3319,3123,0.101553389
3123,3319,0.101553389
3319,2329,0.022061823
2329,3319,0.022061823
3319,4141,0.085000595
4141,3319,0.085000595
3319,8221,0.242907161
8221,3319,0.242907161
3319,4142,0.089066997
4142,3319,0.089066997
3319,8139,0.187844981
8139,3319,0.187844981
3319,6221,0.143884119
6221,3319,0.143884119
3319,8149,0.180506095
8149,3319,0.180506095
3319,4134,0.032530087
4134,3319,0.032530087
3319,8222,0.224253667
8222,3319,0.224253667
3319,8141,0.248443843
8141,3319,0.248443843
3319,8229,0.247894889
8229,3319,0.247894889
3319,8143,0.252088663
8143,3319,0.252088663
3319,8142,0.202680324
8142,3319,0.202680324
3319,9132,0.211373311
9132,3319,0.211373311
3319,1152,0.029052627
1152,3319,0.029052627
3319,3131,0.051281733
3131,3319,0.051281733
3319,3132,0.108501443
3132,3319,0.108501443
3319,8125,0.128073967
8125,3319,0.128073967
3319,7124,0.080770608
7124,3319,0.080770608
3319,7125,0.135276819
7125,3319,0.135276819
3319,7122,0.164763025
7122,3319,0.164763025
3319,7123,0.174228241
7123,3319,0.174228241
3319,7121,0.031494288
7121,3319,0.031494288
3319,3562,0.020983919
3562,3319,0.020983919
3319,3563,0.046258561
3563,3319,0.046258561
3319,3566,0.084177692
3566,3319,0.084177692
3319,3567,0.078078374
3567,3319,0.078078374
3319,3564,0.073277238
3564,3319,0.073277238
3319,2319,0.052156245
2319,3319,0.052156245
3319,2316,0.047058342
2316,3319,0.047058342
3319,2317,0.030713302
2317,3319,0.030713302
3319,2314,0.0396297
2314,3319,0.0396297
3319,2315,0.090962132
2315,3319,0.090962132
3319,2312,0.067667159
2312,3319,0.067667159
3319,2313,0.050153747
2313,3319,0.050153747
3319,4136,0.092166209
4136,3319,0.092166209
3319,2411,0.026454932
2411,3319,0.026454932
3319,6114,0.094909839
6114,3319,0.094909839
3319,8124,0.168414725
8124,3319,0.168414725
3319,4131,0.028564197
4131,3319,0.028564197
3319,6121,0.0711794
6121,3319,0.0711794
3319,3568,0.100903357
3568,3319,0.100903357
3319,2442,0.082262746
2442,3319,0.082262746
3319,4133,0.081032646
4133,3319,0.081032646
3319,1121,0.057848549
1121,3319,0.057848549
3319,1122,0.066531681
1122,3319,0.066531681
3319,6122,0.135081917
6122,3319,0.135081917
3319,7212,0.054168303
7212,3319,0.054168303
3319,8216,0.230544725
8216,3319,0.230544725
3319,4135,0.074970727
4135,3319,0.074970727
3319,3565,0.096894877
3565,3319,0.096894877
3319,9149,0.126276496
9149,3319,0.126276496
3319,6291,0.094644456
6291,3319,0.094644456
3319,7113,0.132459604
7113,3319,0.132459604
3319,8113,0.222713616
8113,3319,0.222713616
3319,5494,0.176793451
5494,3319,0.176793451
3319,5495,0.159421301
5495,3319,0.159421301
3319,5496,0.104796087
5496,3319,0.104796087
3319,3442,0.099208114
3442,3319,0.099208114
3319,5491,0.198047058
5491,3319,0.198047058
3319,5492,0.255004351
5492,3319,0.255004351
3319,5493,0.225937059
